size,elevator,address,rooms,price
171 ,,"Quadrilocale in via ariberto, s.n.c, Navigli-Porta Genova, Milano",4 ,188.325
91 , senza ascensore,"Trilocale in via cremona, 20, Magnago",3 ,89.000
98 , senza ascensore,"Quadrilocale in via quarto dei mille, 23, Magnago",4 ,120.000
400 , con ascensore,"Appartamento in via morozzo della rocca, San Vittore-Washington, Milano",8 ,3.200.000
180 , con ascensore,"Trilocale in via morozzo della rocca, San Vittore-Washington, Milano",3 ,1.400.000
120 ,,Villa a Busto Garolfo,3 ,180.000
85 , ,"Villetta bifamiliare in via minotti, Centro, Rho",3 ,177.000
85 , senza ascensore,"Trilocale in via minotti, Centro, Rho",3 ,177.000
75 ,,"Trilocale in via san bernardo, Bollate",3 ,85.000
120 , con ascensore,"Trilocale in via giuseppe govone, 100, Govone, Milano",3 ,360.000
100 , con ascensore,"Trilocale in piazza papa giovanni paolo ii, Rozzano",3 ,225.000
55 , con ascensore,"Bilocale in via teodosio, Teodosio-Porpora, Milano",2 ,135.000
140 ,,"Appartamento su due piani in via francesco baracca, 129, Ossona",5 ,275.000
90 , con ascensore,"Trilocale in Turro, Milano",3 ,250.000
35 , senza ascensore,"Monolocale in via enrico tellini, s.n.c, Govone, Milano",,105.000
95 , con ascensore,"Trilocale in via astura, 4, Vigentino, Milano",3 ,320.000
1.943 ,,"Trilocale in via perin del vaga, s.n.c, Varesina-Testori, Milano",3 ,3.000.000
50 , con ascensore,"Bilocale in via umbria, Martini-Cuoco, Milano",2 ,245.000
45 , con ascensore,"Monolocale in via bruno buozzi, Trezzano sul Naviglio",,65.000
94 , con ascensore,Trilocale a Assago,3 ,235.000
222 ,,Villa a Vaprio d'Adda,5 ,359.000
55 , ,"Bilocale in via fra riccardo pampuri, 8, Vigentino, Milano",2 ,125.000
90 , con ascensore,"Trilocale in Zona Sant`Ambrogio-Università Cattolica, Milano",3 ,560.000
100 , con ascensore,Trilocale a Cologno Monzese,3 ,125.000
50 , con ascensore,"Bilocale in via giuseppe meda, Cermenate-Meda, Milano",2 ,159.000
37 ,,"Monolocale in strada della simonetta, s.n.c, Govone, Milano",,99.900
207 , con ascensore,"Quadrilocale in Greco-Villaggio dei Giornalisti, Milano",4 ,690.000
150 ,,"Villetta a schiera in via monte pollino, Rozzano",3 ,300.000
105 , con ascensore,"Trilocale in via pietro nenni, Bollate",3 ,198.000
80 , con ascensore,"Trilocale in piazzale loreto, 3, Teodosio-Porpora, Milano",3 ,350.000
95 ,,"Bilocale in via san rocco, 45, Vanzaghello",2 ,79.000
82 , senza ascensore,"Trilocale in via annunciata, 17, Castano Primo",3 ,87.000
105 , con ascensore,"Trilocale in via marco polo, 7, Corsico",3 ,235.000
147 , con ascensore,"Appartamento in strada della simonetta, s.n.c, Govone, Milano",6 ,496.125
37 ,,"Monolocale in strada della simonetta, s.n.c, Govone, Milano",,99.900
55 , con ascensore,"Monolocale in via palmanova, 70, Udine, Milano",,148.000
130 , con ascensore,"Trilocale in via sartirana, Bollate",3 ,358.000
130 , con ascensore,"Quadrilocale in via gressoney, 7, Martini-Cuoco, Milano",4 ,730.000
280 ,,"Villetta a schiera in via cesare battisti, Carugate",4 ,355.000
100 , con ascensore,"Trilocale in Ariosto-Magenta, Milano",3 ,645.000
200 ,,"Villa in via pietro mascagni, Bollate",4 ,365.000
120 , ,"Quadrilocale in via vigorelli, Cormano",4 ,295.000
495 ,,"Villa in via molinetto, Cernusco sul Naviglio",6 ,1.480.000
70 , con ascensore,"Bilocale in via pantano, Vetra-Missori, Milano",2 ,700.000
70 , con ascensore,"Bilocale in via domenico cucchiari, Govone, Milano",2 ,290.000
110 , con ascensore,"Trilocale in via baldinucci, 23, Dergano, Milano",3 ,330.000
80 , con ascensore,"Bilocale in via laura ciceri visconti, s.n.c, Martini-Cuoco, Milano",2 ,190.000
90 ,,"Casa indipendente in via piave, 5, Ossona",3 ,195.000
93 , con ascensore,"Trilocale in corso magenta, s.n.c, Ariosto-Magenta, Milano",3 ,669.600
110 ,,"Trilocale in via guercino, s.n.c, Cenisio-Sarpi, Milano",3 ,518.000
250 ,,"Villetta bifamiliare in comune di noviglio, s.n.c, Noviglio",4 ,273.000
70 , con ascensore,"Bilocale in via ., s.n.c, Trezzano sul Naviglio",2 ,89.000
106 , con ascensore,"Trilocale in via Argonne, s.n.c, Argonne-Corsica, Milano",3 ,429.000
100 , con ascensore,"Trilocale in via primo levi, 11, Bussero",3 ,278.000
135 ,,"Trilocale in tellini, 16, Govone, Milano",3 ,415.000
200 ,,"Villetta a schiera in via gandhi, s.n.c, Vimodrone",4 ,530.000
79 , senza ascensore,"Bilocale in via lulli, 19, Romagna, Milano",2 ,330.000
140 ,,"Quadrilocale in via eugenio torelli viollier, 26, Greco-Villaggio dei Giornalisti, Milano",4 ,480.000
220 ,,"Quadrilocale in via magenta, Bollate",4 ,395.000
85 , con ascensore,"Trilocale in via giovanni pierluigi da palestrina, s.n.c, Brianza-Pasteur, Milano",3 ,290.000
145 , con ascensore,"Quadrilocale in via gianni caproni, Greco-Villaggio dei Giornalisti, Milano",4 ,480.000
104 , senza ascensore,"Trilocale in via sebastiano veniero, s.n.c, San Siro, Milano",3 ,226.000
88 , con ascensore,"Trilocale in via giuseppe garibaldi, s.n.c, Gessate",3 ,198.000
60 , con ascensore,"Bilocale in via fra cristoforo, Chiesa Rossa, Milano",2 ,185.000
80 ,,"Bilocale in Mazzo-Terrazzano-Pantanedo, Rho",2 ,136.000
72 , senza ascensore,"Trilocale in via giuseppe ripamonti, Vigentino, Milano",3 ,190.000
120 ,,"Casa indipendente in via piave, 5, Arluno",3 ,180.000
120 , con ascensore,"Trilocale in piazza dei daini, s.n.c, Bicocca, Milano",3 ,370.000
57 ,,Bilocale a Cernusco sul Naviglio,2 ,144.000
25 , con ascensore,"Monolocale in piazza insubria, Martini-Cuoco, Milano",,75.000
98 ,,"Trilocale in via giuseppe garibaldi, s.n.c, Gessate",3 ,210.500
140 ,,"Villetta a schiera in via giacomo matteotti, 45, Garbagnate Milanese",9 ,330.000
250 ,,"Villetta bifamiliare in via dei braschi, s.n.c, Comasina-Bruzzano, Milano",5 ,639.000
60 , con ascensore,"Bilocale in via val passiria, s.n.c, Sulmona, Milano",2 ,148.000
144 ,,"Villetta bifamiliare in via monte grappa, 32, Rescaldina",5 ,137.300
172 , ,"Casale/cascina in via cristoforo colombo, 10, Magnago",8 ,69.000
90 , con ascensore,"Trilocale in corso buenos aires, s.n.c, Centrale, Milano",3 ,460.000
122 ,,"Villa in via europa, 14, Castano Primo",5 ,198.000
91 ,,"Quadrilocale in via mozart amedeo, 9, Canegrate",4 ,64.000
124 , senza ascensore,"Appartamento in via giuseppe mozzoni, 15, Rescaldina",5 ,85.000
65 , senza ascensore,"Bilocale in mazzini, 29, Segrate Centro, Segrate",2 ,129.000
160 ,,"Villetta bifamiliare in via canova, 27, Magnago",8 ,330.000
67 ,,"Trilocale in via lodovico il moro, 185, Lodovico il Moro, Milano",3 ,159.000
100 , con ascensore,"Trilocale in via cattaro, s.n.c, Niguarda, Milano",3 ,348.000
85 , con ascensore,"Trilocale in via teodosio, Teodosio-Porpora, Milano",3 ,259.000
60 , con ascensore,"Bilocale in via val passiria, s.n.c, Sulmona, Milano",2 ,160.000
75 , con ascensore,"Bilocale in via giuseppe ripamonti, Vigentino, Milano",2 ,215.000
70 , senza ascensore,"Trilocale in via carlo farini, 36, Garibaldi-Isola, Milano",3 ,225.000
71 , con ascensore,"Bilocale in via severino boezio, 20, Portello-Tre Torri, Milano",2 ,570.000
300 , ,"Casa indipendente in Teodosio-Porpora, Milano",9 ,980.000
95 ,,"Monolocale in via felice poggi, 14, Teodosio-Porpora, Milano",,325.000
79 , con ascensore,"Appartamento su due piani in via parmigianino, Fiera, Milano",3 ,410.000
550 ,,"Villa in piazza giovanni amendola, s.n.c, Fiera, Milano",8 ,5.600.000
77 ,,"Appartamento su due piani in via zara, 132, Istria, Milano",3 ,195.000
90 ,,"Trilocale in via panfilo nuvolone, 28, Varesina-Testori, Milano",3 ,195.000
60 ,,"Bilocale in via druso, 3, Argonne-Corsica, Milano",2 ,175.000
55 , con ascensore,"Bilocale in via fulvio testi, 62, Cà Granda, Milano",2 ,130.000
114 , con ascensore,"Trilocale in piazza indro montanelli, s.n.c, Sesto Marelli, Sesto San Giovanni",3 ,297.000
135 ,,"Appartamento su due piani in via forze armate, s.n.c, Inganni, Milano",,449.000
47 , con ascensore,"Bilocale in via privata tarvisio, 39, Greco-Villaggio dei Giornalisti, Milano",2 ,135.000
130 , con ascensore,"Quadrilocale in via lodovico pavoni, 3, Dergano, Milano",4 ,280.000
70 , con ascensore,"Bilocale in via padova, 213, Crescenzago, Milano",2 ,138.000
67 ,,"Bilocale in via della chiesa, 7, Magnago",2 ,125.000
265 ,,"Appartamento in via gandhi, s.n.c, Vimodrone",6 ,900.000
90 ,,"Trilocale in Zona Sant`Ambrogio-Università Cattolica, Milano",3 ,470.000
165 , con ascensore,"Appartamento in via degli scipioni, Abruzzi, Milano",5 ,940.000
95 ,,"Trilocale in via lambro, Rozzano",3 ,200.000
65 , con ascensore,"Bilocale in Brianza-Pasteur, Milano",2 ,210.000
90 , con ascensore,"Trilocale in Turro, Milano",3 ,195.000
90 ,,"Bilocale in Zona Sant`Ambrogio-Università Cattolica, Milano",2 ,470.000
112 ,,"Quadrilocale in via duca umberto visconti di modrone, 1, Besate",4 ,158.000
55 , con ascensore,"Bilocale in via marocco, s.n.c, Brianza-Pasteur, Milano",2 ,220.000
40 , con ascensore,"Monolocale in via brenta, s.n.c, Brenta, Milano",,125.000
65 , con ascensore,Bilocale a Vittuone,2 ,115.000
110 , senza ascensore,Trilocale a Pessano con Bornago,3 ,265.000
88 , con ascensore,"Appartamento su due piani in via parmenide, s.n.c, Precotto, Milano",3 ,310.000
110 , con ascensore,"Trilocale in via forze armate, 260, Baggio, Milano",3 ,260.000
38 , senza ascensore,"Monolocale in cesena, 14, Govone, Milano",,150.000
55 , con ascensore,"Bilocale in guardi, 58, Cinisello, Cinisello Balsamo",2 ,103.000
57 ,,"Bilocale in via gemelli, 1, Castano Primo",2 ,79.000
250 ,,"Monolocale in via stelvio, s.n.c, Garibaldi-Isola, Milano",,760.000
60 , con ascensore,"Bilocale in via pedriano, 21, San Giuliano Milanese",2 ,125.000
75 , con ascensore,"Trilocale in via mazzini, 1, Abbiategrasso",3 ,148.000
200 ,,"Appartamento in San Vittore-Washington, Milano",5 ,950.000
130 , con ascensore,"Trilocale in via giovanni boccaccio, s.n.c, Ariosto-Magenta, Milano",3 ,900.000
68 , senza ascensore,"Bilocale in comune di abbiategrasso, s.n.c, Abbiategrasso",2 ,65.000
110 , con ascensore,"Trilocale in via leonardo bruni, 10, Dergano, Milano",3 ,320.000
55 , con ascensore,"Bilocale in piazza raoul achilli, 7, San Magno-Sant'Ambrogio, Legnano",2 ,50.000
145 , con ascensore,"Quadrilocale in via adeodato ressi, 34, Greco-Villaggio dei Giornalisti, Milano",4 ,490.000
306 ,,"Casa indipendente in via roma, 1, Gaggiano",7 ,349.000
306 ,,"Casa indipendente in via roma, 1, Morimondo",7 ,349.000
100 , con ascensore,"Trilocale in via monza, 62, Brianza-Pasteur, Milano",3 ,260.000
65 , senza ascensore,"Bilocale in watt, 3, Naviglio Grande-Barona, Milano",2 ,150.000
110 , con ascensore,"Trilocale in via brodolini, 23, Pieve Emanuele",3 ,250.000
90 , senza ascensore,"Trilocale in via suzzani, 249, Bicocca, Milano",3 ,198.000
90 , con ascensore,"Trilocale in degli umiliati, 33, Rogoredo-Santa Giulia, Milano",3 ,175.000
105 ,,"Trilocale in via san rocco, 1, Vignate",3 ,320.000
85 , senza ascensore,"Trilocale in va bessarione, 16, Brenta, Milano",3 ,190.000
65 , con ascensore,"Bilocale in via giuseppe mazzini, Cernusco sul Naviglio",2 ,135.000
65 , con ascensore,"Bilocale in via polesine, 33, Corvetto, Milano",2 ,149.000
35 , con ascensore,"Monolocale in via de amicis, 6, Vetra-Missori, Milano",,195.000
95 , con ascensore,"Trilocale in via rosmini, s.n.c, Cenisio-Sarpi, Milano",3 ,485.000
60 , con ascensore,"Bilocale in via trebazio, 11, Portello-Tre Torri, Milano",2 ,340.000
140 , con ascensore,"Trilocale in via lodovico di breme, 18, Varesina-Testori, Milano",3 ,450.000
40 , con ascensore,"Monolocale in avezzana, s.n.c, Corvetto, Milano",,127.000
140 , con ascensore,"Quadrilocale in piazza firenze, 21, Portello-Tre Torri, Milano",4 ,610.000
306 ,,"Casa indipendente in via roma, 1, Ozzero",8 ,349.000
60 , con ascensore,"Bilocale in via per vimodrone, Cologno Monzese",2 ,129.000
80 , con ascensore,"Trilocale in via tertulliano, Martini-Cuoco, Milano",3 ,285.000
85 , senza ascensore,"Trilocale in calvignasco, 1, Calvignasco",3 ,98.000
78 , con ascensore,"Trilocale in trentacoste, 32, Lambrate, Milano",3 ,189.000
100 , con ascensore,"Trilocale in piazzale carlo maciachini, 16, Dergano, Milano",3 ,250.000
62 , con ascensore,"Bilocale in via puccini, s.n.c, Cesate",2 ,153.000
60 , con ascensore,"Bilocale in via del pettirosso, 3, Arconate",2 ,99.000
81 , con ascensore,"Trilocale in via giacomo puccini, s.n.c, Cesate",3 ,164.000
69 , con ascensore,"Bilocale in via romeo frassinetti, 25, Morgantini, Milano",2 ,249.000
61 , con ascensore,"Bilocale in via romeo frassinetti, 25, Morgantini, Milano",2 ,235.000
180 ,,"Quadrilocale in bitinia, 11, Naviglio Grande-Barona, Milano",4 ,498.000
55 , con ascensore,"Bilocale in via dostoevskij, San Giuliano Milanese",2 ,165.000
35 , con ascensore,"Monolocale in via fratelli rosselli, s.n.c, Sulmona, Milano",,99.000
55 , senza ascensore,"Bilocale in via jacopino da tradate, 8, Varesina-Testori, Milano",2 ,106.000
95 , con ascensore,"Trilocale in amendola, 24, Villaggio Ambrosiano, Segrate",3 ,225.000
75 , con ascensore,"Bilocale in san venerio, s.n.c, Rogoredo-Santa Giulia, Milano",2 ,220.000
180 , con ascensore,"Trilocale in via carlo espinasse, s.n.c, Varesina-Testori, Milano",3 ,447.000
80 , con ascensore,"Bilocale in via mac mahon, 30, Govone, Milano",2 ,250.000
160 , con ascensore,"Quadrilocale in via bligny, Bligny-Toscana, Milano",4 ,680.000
185 , con ascensore,"Attico in via nervesa, 9, Brenta, Milano",6 ,720.000
110 , con ascensore,"Quadrilocale in via isonzo, 8, Bligny-Toscana, Milano",4 ,250.000
95 ,,"Trilocale in via paolo frisi, s.n.c, Indipendenza-Regina Giovanna, Milano",3 ,480.000
77 , con ascensore,"Trilocale in cavour, s.n.c, Motta Visconti",3 ,79.000
93 ,,"Trilocale in via mazzini, 1, Abbiategrasso",3 ,158.000
73 , con ascensore,"Bilocale in via a. manzoni, 30, Vermezzo",2 ,123.000
111 , con ascensore,"Trilocale in via romeo frassinetti, 25, Morgantini, Milano",3 ,428.000
117 , con ascensore,"Trilocale in via romeo frassinetti, 25, Morgantini, Milano",3 ,485.000
55 , con ascensore,"Bilocale in via manfredo camperio, Duomo-Castello, Milano",2 ,395.000
69 , con ascensore,"Bilocale in Gorla, Milano",2 ,60.000
95 ,,"Casa indipendente in via dei fontanili, Vigentino, Milano",3 ,370.000
79 , con ascensore,"Trilocale in via giacomo puccini, s.n.c, Cesate",3 ,168.000
110 , con ascensore,"Trilocale in via don g.casaleggi, 5, Trezzano sul Naviglio",3 ,340.000
160 ,,"Villetta a schiera in via albert bruce sabin, 33, Campo dei Fiori, Cinisello Balsamo",5 ,360.000
135 ,,"Appartamento su due piani in via cascina bertacca, 2, Bubbiano",2 ,129.000
115 , senza ascensore,"Trilocale in via gamberina, 1, Gaggiano",3 ,155.000
115 , con ascensore,"Quadrilocale in via giacosa, s.n.c, Trezzano sul Naviglio",4 ,288.000
123 , con ascensore,"Appartamento su due piani in via valè, 1, Noviglio",3 ,170.000
90 ,,"Appartamento su due piani in via prato vecchio, 1, Bubbiano",,139.000
53 ,,"Bilocale in via indipendenza, 11, Magnago",2 ,89.000
65 ,,"Bilocale in via verrazzano, 30, Crescenzago, Milano",2 ,220.000
70 , senza ascensore,"Bilocale in rosate, s.n.c, Rosate",2 ,139.000
105 ,,"Trilocale in via pietro redaelli, 11, Soderini, Milano",3 ,240.000
155 , con ascensore,"Attico in via domenico trentacoste, 3, Lambrate, Milano",3 ,480.000
75 ,,"Bilocale in via giuseppe longhi, 1, Argonne-Corsica, Milano",2 ,210.000
60 , con ascensore,"Bilocale in via corsico, 1, Navigli-Porta Genova, Milano",2 ,300.000
420 ,,"Villa in via carlo collodi, Legnarello-Frati-Olmina, Legnano",10 ,895.000
200 ,,"Quadrilocale in via degli alpini, Bollate",4 ,360.000
105 , con ascensore,"Quadrilocale in via valera, Arese",4 ,245.000
110 , con ascensore,"Trilocale in via xxiv maggio, 74, San Vittore Olona",3 ,129.000
85 , con ascensore,"Trilocale in via monte nero, 72, Cinque Giornate-Montenero-Libia, Milano",3 ,400.000
204 ,,"Casa indipendente in via roma, s.n.c, Rosate",4 ,189.000
80 , con ascensore,"Bilocale in broletto, s.n.c, Duomo-Castello, Milano",2 ,640.000
120 , con ascensore,"Attico in via caravaggio, 2, Segrate Centro, Segrate",3 ,449.000
65 , ,Bilocale a Cologno Monzese,2 ,130.000
78 , con ascensore,Bilocale a Cologno Monzese,2 ,115.000
65 , con ascensore,"Bilocale in Avezzana, Corvetto, Milano",2 ,150.000
80 , con ascensore,"Attico in via corsica, Argonne-Corsica, Milano",2 ,429.000
150 , con ascensore,"Appartamento su due piani in via domenico scarlatti, Buccinasco",4 ,550.000
150 , con ascensore,"Trilocale in via carlo ilarione petitti, Portello-Tre Torri, Milano",3 ,845.000
110 , con ascensore,"Trilocale in viale Carlo Troya, Solari-Savona-Tortona, Milano",3 ,440.000
235 , con ascensore,"Quadrilocale in via carlo ilarione petitti, Portello-Tre Torri, Milano",4 ,1.320.000
80 , con ascensore,"Bilocale in via Ergisto Bezzi, San Vittore-Washington, Milano",2 ,325.000
55 , senza ascensore,"Bilocale in via Gratosoglio, 109, Gratosoglio, Milano",2 ,135.000
315 ,,Villa a Busto Garolfo,8 ,550.000
50 ,,"Bilocale in largo Giambellino, Lorenteggio-Giambellino, Milano",2 ,129.000
80 , con ascensore,"Trilocale in via Inganni, Inganni, Milano",3 ,230.000
70 , con ascensore,"Bilocale in via Paullo, 2, Cinque Giornate-Montenero-Libia, Milano",2 ,340.000
100 , con ascensore,"Trilocale in via del Lauro, Duomo-Castello, Milano",3 ,900.000
50 , senza ascensore,"Bilocale in via Valtorta, 23, Gorla, Milano",2 ,80.000
55 , con ascensore,"Bilocale in via Gassendi, Accursio, Milano",2 ,125.000
116 , con ascensore,"Trilocale in Esiodo, Precotto, Milano",3 ,330.000
155 , con ascensore,"Appartamento in viale Argonne, 38, Argonne-Corsica, Milano",5 ,480.000
140 ,,"Quadrilocale in via Zanella, Argonne-Corsica, Milano",4 ,450.000
55 , con ascensore,"Monolocale in via Pontida, Moscova-Repubblica, Milano",,390.000
60 , con ascensore,"Monolocale in via Borgogna, Vittorio Emanuele-Augusto, Milano",,740.000
70 , con ascensore,"Bilocale in via bernardino ramazzini, Abruzzi, Milano",2 ,385.000
120 , con ascensore,"Appartamento in via Treccani degli Alfieri, Chiesa Rossa, Milano",5 ,389.000
95 , con ascensore,"Trilocale in via Magenta, Inveruno",3 ,145.000
180 ,,"Villetta a schiera in via Don Minzoni, Noviglio",6 ,290.000
45 , con ascensore,"Bilocale in via dogana, 3, Duomo-Castello, Milano",2 ,475.000
35 , con ascensore,"Monolocale in via masolino da panicale, Varesina-Testori, Milano",,87.000
85 , con ascensore,"Trilocale in via Foppa, Solari-Savona-Tortona, Milano",3 ,520.000
80 , con ascensore,"Trilocale in via oreste terenghi, Balsamo, Cinisello Balsamo",3 ,79.000
50 , ,"Bilocale in via e vicolo casignolo, Lavoratori-Matteotti, Cinisello Balsamo",2 ,60.000
90 , con ascensore,"Trilocale in piazza soncino, Balsamo, Cinisello Balsamo",3 ,139.000
65 , con ascensore,"Bilocale in via sant'antonio da padova, Balsamo, Cinisello Balsamo",2 ,134.000
130 , con ascensore,"Quadrilocale in via fratelli rosselli, Crocetta-Parco Nord, Cinisello Balsamo",4 ,200.000
150 , con ascensore,"Quadrilocale in via carmelita de ponti, Cinisello, Cinisello Balsamo",4 ,290.000
70 , ,"Bilocale in via frova, Cinisello, Cinisello Balsamo",2 ,99.000
250 ,,"Villa in via lanfranco della pila, Cinisello, Cinisello Balsamo",4 ,600.000
210 , con ascensore,"Appartamento in via degli ottoboni, San Siro, Milano",6 ,1.280.000
135 , con ascensore,"Quadrilocale in via aldo manuzio, Palestro, Milano",4 ,750.000
150 , con ascensore,"Trilocale in piazza sant'ambrogio, Zona Sant`Ambrogio-Università Cattolica, Milano",3 ,1.100.000
